Order ID,Region,Country
214566695,Sub-Saharan Africa,Zimbabwe
653518998,Middle East and North Africa,Somalia
805906665,Australia and Oceania,Tuvalu
120216023,Sub-Saharan Africa,Mozambique
815245902,Sub-Saharan Africa,Kenya
230107629,Sub-Saharan Africa,Malawi
274225032,Middle East and North Africa,Morocco
677334439,Middle East and North Africa,Qatar
339484679,Europe,Portugal
481037080,Europe,Lithuania
592665469,Australia and Oceania,New Zealand
685356175,Sub-Saharan Africa,Swaziland
840408027,Europe,Hungary
759432351,Europe,Romania
214352977,Central America and the Caribbean,Jamaica
397406232,Middle East and North Africa,Kuwait
771140944,Sub-Saharan Africa,Uganda
418418443,Europe,Iceland
292412555,Central America and the Caribbean,Nicaragua
966609609,Central America and the Caribbean,Barbados
384808433,Europe,Russia
611120355,Central America and the Caribbean,Antigua and Barbuda 
179969203,Europe,Hungary
846091306,Europe,Latvia
834535491,Europe,Slovakia
690663087,Europe,Kosovo
130147922,Middle East and North Africa,Turkey
288976323,Asia,Philippines
573447120,Europe,France
910171639,Europe,Bulgaria
396073710,Sub-Saharan Africa,Cameroon
448389661,Asia,Maldives
754668319,Europe,Portugal
622771012,Sub-Saharan Africa,Chad
330871570,Asia,Mongolia
677456319,Sub-Saharan Africa,Eritrea
731324088,Middle East and North Africa,Saudi Arabia
981586205,Australia and Oceania,Tuvalu
187666499,Sub-Saharan Africa,Nigeria
329301297,Europe,Spain
756539428,Asia,Maldives
439742219,Central America and the Caribbean,Belize
219583499,Europe,Hungary
557049596,Sub-Saharan Africa,Gabon
183439338,Europe,Kosovo
150364053,Sub-Saharan Africa,Rwanda
679747569,Asia,Malaysia
713826215,Sub-Saharan Africa,Uganda
165148818,Central America and the Caribbean,Dominica
366576707,Middle East and North Africa,Qatar
921283710,Europe,Georgia
152756154,Europe,Hungary
954792869,Asia,Kyrgyzstan
441505181,Asia,Tajikistan
297316920,Central America and the Caribbean,Nicaragua
926964414,North America,United States of America
105496490,Middle East and North Africa,Saudi Arabia
628274476,Australia and Oceania,Kiribati
860972201,Europe,Belgium
589575994,Sub-Saharan Africa,Rwanda
570384681,Europe,Spain
280009591,Asia,Malaysia
165374553,Sub-Saharan Africa,Ghana
293715894,Sub-Saharan Africa,Botswana
802582442,Europe,Albania
549835526,Australia and Oceania,Marshall Islands
263648974,Europe,Netherlands
292509114,Europe,Monaco
155214774,Australia and Oceania,Nauru
790877282,Australia and Oceania,Federated States of Micronesia
508920466,Sub-Saharan Africa,Djibouti
839080655,North America,Canada
681406676,Australia and Oceania,Nauru
356259858,Europe,Slovenia
254314029,Asia,Kazakhstan
386555516,Europe,Ireland
834283149,Sub-Saharan Africa,Burkina Faso
399108254,Australia and Oceania,Tuvalu
652954661,Sub-Saharan Africa,Kenya
988058698,Europe,Ireland
866969192,Europe,Vatican City
272547471,Sub-Saharan Africa,Rwanda
157967364,Europe,France
196715199,Australia and Oceania,Kiribati
132589805,Sub-Saharan Africa,Zimbabwe
229702508,Europe,Portugal
822477138,Middle East and North Africa,Algeria
965650022,Europe,Portugal
684269988,Middle East and North Africa,Syria
523698365,Middle East and North Africa,Syria
199608981,Central America and the Caribbean,Guatemala
847988164,Europe,Germany
975134742,Australia and Oceania,Australia
507660043,Central America and the Caribbean,Grenada
342487895,Asia,Sri Lanka
996854627,Asia,India
358309066,Europe,France
434712541,Australia and Oceania,Marshall Islands
604238879,Asia,Laos
765374410,Sub-Saharan Africa,Swaziland
886917960,Australia and Oceania,Marshall Islands
557980859,Sub-Saharan Africa,Benin
337986934,Sub-Saharan Africa,Tanzania
406672513,Europe,Denmark
114086425,Asia,Philippines
230589997,Middle East and North Africa,Israel
696857059,Australia and Oceania,Tonga
173873937,Sub-Saharan Africa,Guinea-Bissau
992939460,Middle East and North Africa,Qatar
605664956,Sub-Saharan Africa,Uganda
133974254,Sub-Saharan Africa,Gabon
320103681,Central America and the Caribbean,Jamaica
176602065,Sub-Saharan Africa,Equatorial Guinea
136330735,Middle East and North Africa,Qatar
702463519,Central America and the Caribbean,Guatemala
198486745,Europe,Andorra
618199241,Asia,Indonesia
875712335,Central America and the Caribbean,Barbados
855449855,Australia and Oceania,Federated States of Micronesia
962148129,Middle East and North Africa,Afghanistan
770855987,Europe,United Kingdom
376934754,Europe,Cyprus
846058261,Middle East and North Africa,Iraq
164212834,Central America and the Caribbean,Panama
887697303,Central America and the Caribbean,Grenada
693122994,Sub-Saharan Africa,Togo
927413737,Sub-Saharan Africa,Republic of the Congo
757805860,Middle East and North Africa,Algeria
321848189,Sub-Saharan Africa,Cape Verde
277402055,Sub-Saharan Africa,Chad
452641284,Australia and Oceania,New Zealand
296052205,Asia,Singapore
226433646,Middle East and North Africa,Jordan
282896935,Middle East and North Africa,Algeria
574865901,Europe,Croatia
832076871,Sub-Saharan Africa,Togo
854578673,Europe,Switzerland
962732636,Central America and the Caribbean,Saint Lucia
647212588,Middle East and North Africa,Jordan
819004857,Australia and Oceania,Kiribati
659408271,Asia,Kazakhstan
770034158,Central America and the Caribbean,Cuba
922806346,Australia and Oceania,Vanuatu
509961163,Central America and the Caribbean,Nicaragua
794047439,Middle East and North Africa,Morocco
857926499,Europe,Iceland
754772174,Asia,Turkmenistan
158070790,Europe,Ireland
611621177,Europe,Macedonia
579534661,Europe,Monaco
396235072,Asia,Bangladesh
916458737,Central America and the Caribbean,Dominican Republic
365254485,Asia,Kyrgyzstan
187983644,Middle East and North Africa,Azerbaijan
100320041,Asia,China
338250005,Sub-Saharan Africa,Burkina Faso
308072364,Central America and the Caribbean,Antigua and Barbuda 
836398446,Australia and Oceania,New Zealand
120152080,Central America and the Caribbean,Dominican Republic
476569592,Asia,Kazakhstan
693199813,Europe,Bosnia and Herzegovina
977904069,Middle East and North Africa,Somalia
708856189,Asia,Taiwan
684542500,Asia,Nepal
873761832,Sub-Saharan Africa,Comoros
865625512,Europe,Lithuania
319557368,Asia,Bhutan
315293729,Middle East and North Africa,Qatar
202883422,Middle East and North Africa,Israel
752687776,Sub-Saharan Africa,Sierra Leone
105380618,Sub-Saharan Africa,Benin
521948277,Sub-Saharan Africa,Sierra Leone
733689582,Asia,Turkmenistan
892215859,Asia,China
319450938,Europe,Spain
657631146,Europe,Liechtenstein
919305312,Australia and Oceania,New Zealand
637334764,Europe,Belarus
314893329,Australia and Oceania,Australia
975467336,Middle East and North Africa,Syria
112855613,Asia,Laos
241169488,Asia,Laos
344832789,Europe,Czech Republic
828581845,Sub-Saharan Africa,Mali
367465484,Sub-Saharan Africa,South Africa
856845033,Sub-Saharan Africa,Ghana
662394320,Asia,Thailand
470099675,Europe,Slovakia
136259925,Sub-Saharan Africa,Guinea
937486398,Sub-Saharan Africa,Lesotho
620702922,Sub-Saharan Africa,Djibouti
153145825,Sub-Saharan Africa,Central African Republic
572363936,Middle East and North Africa,Iran
736218583,North America,Greenland
472883594,North America,Greenland
130845296,Sub-Saharan Africa,Rwanda
128902518,Europe,Slovenia
506166589,Europe,Malta
472061336,Australia and Oceania,Palau
656323087,Europe,Czech Republic
859000670,Asia,Thailand
500455415,Sub-Saharan Africa,Senegal
871361148,Europe,Lithuania
182704198,Central America and the Caribbean,The Bahamas
315783393,Europe,San Marino
972210061,Middle East and North Africa,Saudi Arabia
123908030,Europe,Albania
763113629,Australia and Oceania,Kiribati
552375686,Australia and Oceania,Palau
374555528,Australia and Oceania,Papua New Guinea
282826983,Australia and Oceania,Samoa 
850676381,Sub-Saharan Africa,Sudan
921902549,Australia and Oceania,Tonga
760616815,Europe,Romania
701243007,Sub-Saharan Africa,Zimbabwe
698517453,Sub-Saharan Africa,Lesotho
777488982,Australia and Oceania,Marshall Islands
583518922,Asia,Uzbekistan
732281100,Europe,Spain
559761846,Asia,Laos
372259986,Middle East and North Africa,Turkey
996386849,Europe,Iceland
629066264,Asia,Uzbekistan
687534558,Asia,Tajikistan
859340560,Europe,Croatia
452345597,Central America and the Caribbean,El Salvador
644723498,Middle East and North Africa,Qatar
434960591,Europe,Germany
691855704,North America,Mexico
104520165,Middle East and North Africa,Libya
132377803,Middle East and North Africa,Israel
955164945,Middle East and North Africa,Jordan
122930419,Europe,Denmark
206035554,Central America and the Caribbean,Guatemala
245154178,Europe,Lithuania
701272618,Asia,Brunei
305689704,Asia,Nepal
110016763,Middle East and North Africa,Libya
336177623,Europe,Bulgaria
826408612,Middle East and North Africa,Syria
593258559,Middle East and North Africa,Saudi Arabia
969588792,Europe,Macedonia
658573138,Europe,Belarus
683697926,Europe,Andorra
338761985,Middle East and North Africa,Bahrain
337876641,Central America and the Caribbean,Panama
565465724,Sub-Saharan Africa,Guinea
526265561,North America,Canada
695324981,Europe,Armenia
268005311,Europe,Albania
309980380,Asia,Uzbekistan
607236516,Europe,Lithuania
116072547,Asia,Bangladesh
113099801,Sub-Saharan Africa,Djibouti
145242106,Sub-Saharan Africa,Mali
279735791,Europe,Bosnia and Herzegovina
654129683,Sub-Saharan Africa,Democratic Republic of the Congo
126285111,Europe,Malta
324375903,Middle East and North Africa,Iraq
696888387,Central America and the Caribbean,Saint Kitts and Nevis 
762621390,Sub-Saharan Africa,Senegal
560686242,Sub-Saharan Africa,Gabon
200506770,Sub-Saharan Africa,Botswana
311819303,Sub-Saharan Africa,Mauritius 
694672667,Sub-Saharan Africa,Malawi
769428193,Asia,Thailand
926759707,Sub-Saharan Africa,Burkina Faso
277653539,Middle East and North Africa,Somalia
703408515,Australia and Oceania,Samoa 
105635964,Australia and Oceania,Federated States of Micronesia
956259715,Central America and the Caribbean,Haiti
847516095,Europe,Bulgaria
141953933,Sub-Saharan Africa,Guinea-Bissau
622434556,Central America and the Caribbean,Nicaragua
542131793,Sub-Saharan Africa,Sudan
474531972,Europe,Netherlands
163433921,Central America and the Caribbean,Haiti
772948968,Central America and the Caribbean,Belize
837500941,Sub-Saharan Africa,Swaziland
311826169,Asia,Kazakhstan
120973479,Sub-Saharan Africa,Swaziland
810304200,Middle East and North Africa,Iran
295492160,Asia,Japan
612523686,Europe,Switzerland
267697608,Asia,Brunei
987625253,Sub-Saharan Africa,Senegal
969230449,Sub-Saharan Africa,Eritrea
729749524,Middle East and North Africa,United Arab Emirates
856731307,Europe,Latvia
658037126,Asia,Cambodia
411840808,Europe,Liechtenstein
916628682,Sub-Saharan Africa,Cameroon
341199576,Europe,Monaco
974664819,Asia,Malaysia
676448237,Europe,Malta
526286160,Middle East and North Africa,Morocco
774227416,North America,Mexico
390633332,Europe,Luxembourg
216177737,Middle East and North Africa,Morocco
711846959,Middle East and North Africa,Qatar
608939826,Asia,Tajikistan
959067666,Europe,Poland
184154307,Middle East and North Africa,Israel
826436078,Middle East and North Africa,Afghanistan
998461806,Central America and the Caribbean,Cuba
233092820,Central America and the Caribbean,Grenada
833502948,Sub-Saharan Africa,Equatorial Guinea
223178517,Europe,Iceland
395918357,Europe,Czech Republic
265833795,Middle East and North Africa,Yemen
617348659,Europe,Albania
955199277,Europe,Cyprus
854434478,Sub-Saharan Africa,The Gambia
410415589,Sub-Saharan Africa,Rwanda
688816440,Middle East and North Africa,Libya
575623357,Europe,Italy
827135169,Europe,Belarus
919963204,Sub-Saharan Africa,Ethiopia
401031291,Australia and Oceania,Marshall Islands
237575757,Australia and Oceania,Samoa 
567145431,Europe,Denmark
247601640,Europe,Ireland
907118213,Sub-Saharan Africa,Sudan
194181478,Europe,Sweden
327590262,Europe,Andorra
446455895,Middle East and North Africa,Afghanistan
660202205,Europe,Montenegro
698565518,Europe,Hungary
361594665,North America,Mexico
869650971,Europe,Portugal
813408267,Asia,Cambodia
203852880,Australia and Oceania,Solomon Islands
922283637,North America,Canada
870311868,Sub-Saharan Africa,Cote d'Ivoire
719861400,Asia,Cambodia
763168561,Sub-Saharan Africa,Ethiopia
462782180,Central America and the Caribbean,Saint Vincent and the Grenadines
701563584,Europe,France
632686603,Sub-Saharan Africa,Sao Tome and Principe
829637563,Asia,Malaysia
136215293,Europe,Bosnia and Herzegovina
616531121,Sub-Saharan Africa,Cote d'Ivoire
805008876,Australia and Oceania,East Timor
656384885,Europe,Greece
195707976,Sub-Saharan Africa,Tanzania
868339478,Europe,Andorra
589953219,Central America and the Caribbean,Saint Kitts and Nevis 
496535527,Asia,China
894385230,Sub-Saharan Africa,Nigeria
810113656,Europe,Liechtenstein
240644633,Europe,Luxembourg
603214490,Europe,Portugal
685372054,North America,Canada
694978654,Europe,Sweden
910208117,Central America and the Caribbean,Panama
329546773,Asia,Mongolia
721793448,Europe,Kosovo
776059472,Australia and Oceania,Vanuatu
151768672,Sub-Saharan Africa,Cote d'Ivoire
828657376,Europe,Belarus
356774413,Sub-Saharan Africa,Mauritania
406481111,Europe,Armenia
918451297,Asia,Mongolia
553671300,Europe,Sweden
743439948,Middle East and North Africa,Libya
739368569,Sub-Saharan Africa,Ghana
763380992,Asia,Tajikistan
657713544,Asia,Taiwan
334915053,Australia and Oceania,Tonga
227846848,Sub-Saharan Africa,Senegal
839682757,Middle East and North Africa,Saudi Arabia
493909108,North America,Greenland
284324729,North America,United States of America
925040948,Australia and Oceania,Nauru
500481593,Sub-Saharan Africa,Nigeria
315382993,Middle East and North Africa,Egypt
844793975,Europe,Belgium
384075868,Europe,San Marino
898902499,Europe,Finland
375260198,Europe,Malta
469447791,Central America and the Caribbean,Saint Vincent and the Grenadines
658076608,Sub-Saharan Africa,Mauritius 
488070476,Asia,Vietnam
926665723,Sub-Saharan Africa,Comoros
311411178,Asia,Bangladesh
200168168,Europe,Latvia
421110522,Central America and the Caribbean,Saint Vincent and the Grenadines
422724568,Europe,Moldova 
623809134,Sub-Saharan Africa,Guinea
163475549,Central America and the Caribbean,Guatemala
951147639,Europe,Albania
916561734,Australia and Oceania,Tonga
759766662,Europe,France
801123750,Sub-Saharan Africa,Seychelles 
531306827,Europe,Macedonia
861302220,Sub-Saharan Africa,Liberia
972408759,Middle East and North Africa,Algeria
566237771,Central America and the Caribbean,Belize
314713084,Europe,Serbia
510071027,Middle East and North Africa,Syria
614860427,Central America and the Caribbean,Dominica
611942613,Asia,Thailand
554491412,Sub-Saharan Africa,Sudan
115993154,Sub-Saharan Africa,Ghana
840246665,Asia,South Korea
291363275,Australia and Oceania,Federated States of Micronesia
603766810,Asia,China
832193601,Sub-Saharan Africa,Eritrea
101692473,Australia and Oceania,Palau
757624757,Europe,Montenegro
715664279,Europe,Bosnia and Herzegovina
211797368,Central America and the Caribbean,El Salvador
452322852,Sub-Saharan Africa,Cote d'Ivoire
463852059,Asia,Bhutan
243308818,Asia,Vietnam
307929456,Sub-Saharan Africa,Cote d'Ivoire
345262801,Sub-Saharan Africa,Equatorial Guinea
563170182,Asia,North Korea
339825427,Australia and Oceania,Fiji
473714864,North America,Greenland
933637320,Europe,Lithuania
408704125,Australia and Oceania,Tonga
358339107,Asia,Myanmar
962278592,Europe,Montenegro
670571410,Middle East and North Africa,Afghanistan
253578889,Middle East and North Africa,Morocco
551974856,Asia,Brunei
226745641,Sub-Saharan Africa,Nigeria
709190070,Europe,Greece
350919473,Asia,Uzbekistan
273857676,Asia,Taiwan
320241010,Asia,Vietnam
402618300,Europe,Norway
953850877,Middle East and North Africa,Egypt
677112567,Sub-Saharan Africa,Malawi
595889699,Sub-Saharan Africa,Gabon
903981101,Sub-Saharan Africa,Namibia
515498101,Sub-Saharan Africa,Comoros
214864528,Europe,Russia
406816709,Asia,Mongolia
666403472,Sub-Saharan Africa,Togo
188986146,Middle East and North Africa,Egypt
940238559,North America,Greenland
906147038,North America,Canada
843010413,Asia,Laos
227440011,Australia and Oceania,New Zealand
406359660,Europe,Lithuania
547005689,Europe,Sweden
786926925,Sub-Saharan Africa,Equatorial Guinea
883984696,Europe,Russia
666352832,Europe,Serbia
482517659,Europe,Luxembourg
751278007,Europe,Croatia
611745202,Asia,Thailand
173343074,Middle East and North Africa,Egypt
965807950,Sub-Saharan Africa,Angola
989188659,Middle East and North Africa,Morocco
563846528,Europe,Czech Republic
980455386,Sub-Saharan Africa,South Sudan
450001561,Sub-Saharan Africa,Angola
853783881,Sub-Saharan Africa,Niger
993413674,Europe,Russia
640814769,Asia,Brunei
988223493,Sub-Saharan Africa,Mali
598188674,Central America and the Caribbean,Dominica
353571641,Australia and Oceania,Papua New Guinea
307546222,Australia and Oceania,Solomon Islands
133598744,Europe,Ukraine
475528037,Sub-Saharan Africa,South Africa
697445428,Middle East and North Africa,Saudi Arabia
233774745,Middle East and North Africa,Israel
839252316,Middle East and North Africa,Israel
738926970,Asia,Philippines
478160035,Sub-Saharan Africa,Benin
672625339,Asia,Indonesia
658309209,Middle East and North Africa,Qatar
741510474,Sub-Saharan Africa,Botswana
848840463,Sub-Saharan Africa,Botswana
977223002,Australia and Oceania,Kiribati
743894422,Asia,North Korea
736403548,Asia,Bangladesh
262611711,Sub-Saharan Africa,Angola
500692737,Europe,Belarus
449132955,Asia,South Korea
976731193,Europe,Slovakia
772598779,Asia,Indonesia
396159541,Europe,Ukraine
927149808,Central America and the Caribbean,Saint Vincent and the Grenadines
815618407,North America,United States of America
831926667,Middle East and North Africa,Lebanon
916748416,Asia,Bhutan
631069982,Middle East and North Africa,Somalia
506190192,Central America and the Caribbean,Costa Rica
693720376,Central America and the Caribbean,Belize
515584361,Middle East and North Africa,Iran
714018476,Middle East and North Africa,Saudi Arabia
301571547,Australia and Oceania,Tonga
611104905,North America,Mexico
345792376,Europe,Malta
529120290,Asia,Japan
454887473,Middle East and North Africa,Iran
837205255,Europe,Vatican City
660497462,Middle East and North Africa,Bahrain
329500424,Asia,South Korea
319262969,Central America and the Caribbean,Barbados
725146424,Australia and Oceania,Fiji
812824618,Sub-Saharan Africa,Madagascar
368283879,Sub-Saharan Africa,Cape Verde
147823035,North America,Mexico
528053414,Middle East and North Africa,Azerbaijan
155898845,Sub-Saharan Africa,Djibouti
898595654,Europe,Greece
193692672,North America,Canada
499051225,Central America and the Caribbean,Haiti
742845141,Europe,Iceland
373560750,Europe,Portugal
709996879,Australia and Oceania,Fiji
891264855,Sub-Saharan Africa,Comoros
126788508,Asia,Thailand
846304166,Europe,Liechtenstein
149860656,Asia,Vietnam
157819306,Sub-Saharan Africa,Rwanda
360853946,Europe,Liechtenstein
769950902,Central America and the Caribbean,Dominican Republic
566409003,Central America and the Caribbean,Cuba
351839578,Europe,Monaco
798166453,Central America and the Caribbean,Grenada
397625958,Europe,Moldova 
412766921,Central America and the Caribbean,Saint Lucia
826450669,Sub-Saharan Africa,South Sudan
791851031,Asia,Uzbekistan
882454335,Europe,Czech Republic
842059409,Sub-Saharan Africa,Ethiopia
934777581,Central America and the Caribbean,Dominica
595032680,Europe,Lithuania
677561032,Sub-Saharan Africa,Cape Verde
307411468,Europe,Belarus
929945313,Australia and Oceania,New Zealand
460836398,Sub-Saharan Africa,Mozambique
936071050,Australia and Oceania,East Timor
861948096,Sub-Saharan Africa,Burundi
165078866,Europe,Liechtenstein
642387187,Sub-Saharan Africa,Liberia
111109387,Europe,Montenegro
958794295,Europe,Czech Republic
693303239,Europe,Denmark
492810046,Sub-Saharan Africa,Republic of the Congo
255801045,Central America and the Caribbean,Panama
851075065,Central America and the Caribbean,Panama
967743432,Middle East and North Africa,Afghanistan
265229976,Asia,Bhutan
723271024,Australia and Oceania,Australia
791915404,Asia,Bhutan
341524446,Middle East and North Africa,Turkey
212771975,Asia,Kyrgyzstan
866644322,Sub-Saharan Africa,Chad
134440314,Sub-Saharan Africa,Sao Tome and Principe
867771279,Asia,Laos
588561046,Europe,Belgium
939045941,Europe,Kosovo
931774795,Central America and the Caribbean,Costa Rica
999608933,Australia and Oceania,Solomon Islands
745722186,Asia,Taiwan
293600881,Europe,Italy
737043845,Central America and the Caribbean,Dominica
990162408,Europe,Lithuania
937380397,Australia and Oceania,Australia
983434140,Asia,Nepal
703372466,Europe,Austria
192556703,Sub-Saharan Africa,Ethiopia
516660678,Asia,Tajikistan
561670720,Australia and Oceania,East Timor
183885657,Asia,Myanmar
659916818,Europe,Macedonia
636688029,Asia,Tajikistan
181435620,Europe,Armenia
331708419,Europe,Kosovo
845367753,Sub-Saharan Africa,Mauritius 
650587451,Europe,Czech Republic
995853841,Central America and the Caribbean,Costa Rica
499965751,Central America and the Caribbean,Grenada
102034509,Europe,Georgia
811483943,Middle East and North Africa,Afghanistan
558050382,Middle East and North Africa,Libya
941782653,Asia,Uzbekistan
483042085,Europe,Monaco
472502505,Australia and Oceania,Tuvalu
921150243,Central America and the Caribbean,Dominica
110284125,Europe,Kosovo
441515481,Europe,Portugal
786768138,Middle East and North Africa,Turkey
538278424,Asia,Taiwan
958595168,Sub-Saharan Africa,Guinea
230579698,Sub-Saharan Africa,Rwanda
207405841,Europe,Germany
562559926,Middle East and North Africa,Libya
139840781,Sub-Saharan Africa,Cameroon
103359735,Australia and Oceania,Tuvalu
787540614,Sub-Saharan Africa,Cape Verde
347119748,Middle East and North Africa,United Arab Emirates
607145965,North America,United States of America
312980592,Europe,Bulgaria
980297458,Sub-Saharan Africa,Burkina Faso
145082890,Sub-Saharan Africa,Cameroon
813635718,Sub-Saharan Africa,The Gambia
212567269,Middle East and North Africa,Kuwait
138801372,Sub-Saharan Africa,Comoros
209574353,Sub-Saharan Africa,Swaziland
112435042,Sub-Saharan Africa,Democratic Republic of the Congo
955244767,Asia,Laos
316177356,Middle East and North Africa,Lebanon
793719136,Europe,Andorra
556668937,Sub-Saharan Africa,Nigeria
994138085,Europe,Czech Republic
865550410,Central America and the Caribbean,The Bahamas
350642240,Middle East and North Africa,Turkey
599462401,North America,Canada
582372224,Europe,Iceland
240045535,Middle East and North Africa,Iraq
933468663,Middle East and North Africa,Qatar
493940436,Middle East and North Africa,Jordan
873072183,Central America and the Caribbean,Jamaica
492787730,Europe,Serbia
995323407,Central America and the Caribbean,Guatemala
493228042,Middle East and North Africa,Saudi Arabia
319362962,Europe,San Marino
976901996,Sub-Saharan Africa,Sierra Leone
789331471,Sub-Saharan Africa,Liberia
850450217,Asia,South Korea
974369561,Europe,France
145513331,Sub-Saharan Africa,Equatorial Guinea
568617856,Middle East and North Africa,Jordan
918731963,Asia,Maldives
391216981,Central America and the Caribbean,Panama
951746737,Europe,Sweden
586307561,Middle East and North Africa,Morocco
951198279,Sub-Saharan Africa,Cape Verde
623030221,Sub-Saharan Africa,Eritrea
948727214,Central America and the Caribbean,Belize
195525586,Middle East and North Africa,Yemen
300974166,Europe,Bulgaria
122934281,Asia,Mongolia
389579761,Europe,Finland
549396932,Sub-Saharan Africa,Ethiopia
121184623,Europe,Finland
944054162,Asia,Kyrgyzstan
427429378,Middle East and North Africa,Saudi Arabia
101046597,Asia,Malaysia
664954650,Middle East and North Africa,Jordan
639514863,Asia,Mongolia
415401065,Central America and the Caribbean,Saint Kitts and Nevis 
903599584,Central America and the Caribbean,Saint Kitts and Nevis 
385409247,Middle East and North Africa,United Arab Emirates
362441384,Central America and the Caribbean,Antigua and Barbuda 
606619822,Australia and Oceania,Samoa 
510180890,Sub-Saharan Africa,Sierra Leone
435673415,Australia and Oceania,New Zealand
365958726,Sub-Saharan Africa,South Sudan
354210650,Central America and the Caribbean,Saint Kitts and Nevis 
973915517,Middle East and North Africa,Afghanistan
168872153,Sub-Saharan Africa,Cape Verde
903191888,Europe,Romania
811298549,Asia,Kazakhstan
747928464,Sub-Saharan Africa,Tanzania
738130462,Sub-Saharan Africa,Sierra Leone
427265870,Sub-Saharan Africa,Democratic Republic of the Congo
431008517,Central America and the Caribbean,Dominican Republic
985344731,Europe,Switzerland
596573340,Sub-Saharan Africa,Tanzania
991305673,Asia,North Korea
366465556,Sub-Saharan Africa,Cape Verde
139289319,Europe,Lithuania
897325789,Middle East and North Africa,Egypt
148436295,Sub-Saharan Africa,Sierra Leone
870794665,Sub-Saharan Africa,Gabon
262887227,Australia and Oceania,Tonga
993512809,Asia,Sri Lanka
851782739,Central America and the Caribbean,Barbados
397120845,Middle East and North Africa,Egypt
709263455,Central America and the Caribbean,Saint Vincent and the Grenadines
238259398,Asia,Taiwan
654470002,Central America and the Caribbean,Antigua and Barbuda 
998569095,Europe,Greece
831543004,Sub-Saharan Africa,Mauritius 
684690558,Central America and the Caribbean,Dominican Republic
709623086,Middle East and North Africa,Syria
228264415,Sub-Saharan Africa,Djibouti
882850873,Sub-Saharan Africa,Swaziland
785931289,Australia and Oceania,Federated States of Micronesia
370366990,Asia,Japan
139331805,Sub-Saharan Africa,Burkina Faso
216312062,Middle East and North Africa,United Arab Emirates
795106589,Central America and the Caribbean,Dominican Republic
789826714,Europe,Georgia
984896266,Central America and the Caribbean,Honduras
885051572,Europe,Georgia
965341460,Australia and Oceania,East Timor
421127259,Central America and the Caribbean,Cuba
318082797,Australia and Oceania,Federated States of Micronesia
442194402,Central America and the Caribbean,Belize
649760901,Europe,Germany
417393624,Asia,Turkmenistan
192016398,Asia,Mongolia
940865552,Europe,Bulgaria
101489913,Europe,Belarus
131750810,Europe,Luxembourg
859822070,Europe,Malta
834190022,Australia and Oceania,Tonga
473653495,Asia,Vietnam
717323815,Sub-Saharan Africa,Namibia
774624812,Europe,Iceland
375292813,Asia,Bangladesh
219376647,Europe,Bosnia and Herzegovina
627237641,Sub-Saharan Africa,Liberia
189549624,Europe,Georgia
717298924,Sub-Saharan Africa,The Gambia
491784369,Middle East and North Africa,Jordan
114617288,Sub-Saharan Africa,Chad
257721507,Sub-Saharan Africa,Gabon
313333356,Sub-Saharan Africa,Botswana
644001662,Middle East and North Africa,Libya
332587754,Australia and Oceania,Papua New Guinea
332265460,Australia and Oceania,Tonga
316521108,Middle East and North Africa,Afghanistan
929153525,Sub-Saharan Africa,The Gambia
634274041,Asia,Bangladesh
666306483,Europe,Poland
979987180,Central America and the Caribbean,Dominica
700364959,Middle East and North Africa,Tunisia 
372801148,Middle East and North Africa,Lebanon
612969577,Central America and the Caribbean,Belize
756856572,Europe,Latvia
210760962,Asia,Myanmar
701294076,Australia and Oceania,Papua New Guinea
425379741,Sub-Saharan Africa,Equatorial Guinea
800254285,Australia and Oceania,Solomon Islands
613466536,Sub-Saharan Africa,Burundi
972877824,Sub-Saharan Africa,Cote d'Ivoire
356661975,Europe,Germany
463305318,Sub-Saharan Africa,Gabon
361606681,Europe,Montenegro
540677392,Sub-Saharan Africa,Seychelles 
659941279,Sub-Saharan Africa,Sao Tome and Principe
899134671,Asia,Sri Lanka
608306396,Sub-Saharan Africa,Ghana
557817780,Sub-Saharan Africa,Madagascar
688342654,Central America and the Caribbean,Guatemala
560867345,Europe,Romania
706690680,Asia,South Korea
377423989,Australia and Oceania,Fiji
694991099,Asia,Japan
601628339,Middle East and North Africa,Qatar
909884536,Sub-Saharan Africa,Djibouti
252621018,Sub-Saharan Africa,Benin
933011615,Central America and the Caribbean,Antigua and Barbuda 
374542653,Sub-Saharan Africa,Madagascar
571012961,Middle East and North Africa,Jordan
436533868,Europe,Macedonia
755529201,Central America and the Caribbean,The Bahamas
132735288,Central America and the Caribbean,Cuba
843200957,Sub-Saharan Africa,Nigeria
282287538,Central America and the Caribbean,Dominica
415668857,Europe,Poland
129331243,Australia and Oceania,Tonga
179573523,Asia,Myanmar
943007028,Central America and the Caribbean,Cuba
166555583,Central America and the Caribbean,Trinidad and Tobago
617455518,Europe,Macedonia
633255660,Europe,Finland
871817338,Sub-Saharan Africa,Malawi
261314380,Central America and the Caribbean,Barbados
950233113,Europe,Armenia
657372367,Asia,Bangladesh
321843469,Sub-Saharan Africa,Angola
953070247,Central America and the Caribbean,Dominica
480789029,Australia and Oceania,Tuvalu
505048644,Europe,Serbia
446210420,Central America and the Caribbean,Barbados
694948184,Asia,Thailand
362248265,Australia and Oceania,Marshall Islands
429409492,Middle East and North Africa,Israel
598043191,Australia and Oceania,Australia
640073192,Central America and the Caribbean,Dominican Republic
847735822,North America,United States of America
